file	child	age	role	person	token	chuj_full	spanish
CF110711_1.txt	Francisco	1;7.6	adult	3SG	schumam	schumam ix, sk'e pok'naj janik'.	se cae sola, dejala.
CF110711_1.txt	Francisco	1;7.6	adult	3SG	sk'e	schumam ix, sk'e pok'naj janik'.	se cae sola, dejala.
CF110711_1.txt	Francisco	1;7.6	adult	3SG	syamuch	syamuch howal heb'.	ellos empiezan a pelear.
CF110711_1.txt	Francisco	1;7.6	adult	3SG	sk'ab	ak'b'at chab' sk'ab' chi t'ay winh ak'b'at chab' sk'ab'.	dace las manos a él, deace las manos.
CF110711_1.txt	Francisco	1;7.6	adult	3SG	sk'ab	ak'b'at chab' sk'ab' chi t'ay winh ak'b'at chab' sk'ab'.	dace las manos a él, deace las manos.
CF110711_1.txt	Francisco	1;7.6	adult	3SG	sxiw	yo sxiw b'ay winh.	ho se esusta él.
CF110711_1.txt	Francisco	1;7.6	adult	3SG	sk'ab	ha chab' sk'ab' to ol el ti'naj nok', ha chab' sak'ab' chi yam	
CF110711_1.txt	Francisco	1;7.6	adult	3SG	sketzb'at	tonhej sketzb'at winh.	solo lo lleva en la mano.
CF110711_1.txt	Francisco	1;7.6	adult	3SG	sk'ab	ech' sk'ab.	picalo las manos.
CF110711_1.txt	Francisco	1;7.6	adult	3SG	sk'ab	ha sk'ab' tza yub'u'.	agarrale las manos.
CF110711_1.txt	Francisco	1;7.6	adult	3SG	yub'u	ha sk'ab' tza yub'u'.	agarrale las manos.
CF110711_1.txt	Francisco	1;7.6	adult	3SG	snanhal	ha t'ay snanhal chi tzik'b'at winh.	llevalo él en el medio.
CF110711_1.txt	Francisco	1;7.6	adult	3SG	snanhal	ha t'a snanhal chi tze yik' b'at winh yet' nok'.	llevalo él en el medio.
CF110711_1.txt	Francisco	1;7.6	adult	2SG	haktej	manh haktej el nok'.	no lo sueltes.
CF110711_1.txt	Francisco	1;7.6	adult	3SG	snanhal	ha t'ay snanhal chi tzik'b'at nok' yet' winh.	en el medio llevalo el gato con él.
CF110711_1.txt	Francisco	1;7.6	adult	3SG	yamim	yamim etzan nok' t'a binh ol syamb'a ak'b'at sk'ab' chi syam	
CF110711_1.txt	Francisco	1;7.6	adult	3SG	syamb'a	yamim etzan nok' t'a binh ol syamb'a ak'b'at sk'ab' chi syam	
CF110711_1.txt	Francisco	1;7.6	adult	3SG	sk'ab	yamim etzan nok' t'a binh ol syamb'a ak'b'at sk'ab' chi syam	
CF110711_1.txt	Francisco	1;7.6	adult	3SG	syam	yamim etzan nok' t'a binh ol syamb'a ak'b'at sk'ab' chi syam	
CF110711_1.txt	Francisco	1;7.6	adult	3SG	sjakchaji	sjakchaji.	se abre.
CF110711_1.txt	Francisco	1;7.6	adult	3SG	stzab	wan xumlaj stzab' winh.	el ya quiere chillar.
CF110711_1.txt	Francisco	1;7.6	adult	3SG	sk'ab	yam sk'ab' nok'.	agarrale la mano.
CF110711_1.txt	Francisco	1;7.6	adult	3SG	sk'ab	yam sk'ab' nok'.	agarrale la mano.
CF110711_1.txt	Francisco	1;7.6	adult	3SG	sk'ab	yam sk'ab' nok'.	agarrale la mano.
CF110711_1.txt	Francisco	1;7.6	adult	3SG	yekan	yekan em sk'ab' winh yol ni'i.	el esta metiendo las manos adentro.
CF110711_1.txt	Francisco	1;7.6	adult	3SG	sk'ab	yekan em sk'ab' winh yol ni'i.	el esta metiendo las manos adentro.
CF110711_1.txt	Francisco	1;7.6	adult	3SG	yamkut	yamkut nok' miston t'a ix.	traelo el gato a ella.
CF110711_1.txt	Francisco	1;7.6	adult	3SG	sk'ab	ik'il sk'ab' winh chi ta'.	sacalo la mano de él alli.
CF110711_1.txt	Francisco	1;7.6	adult	3SG	skak'b'at	ikuti skak'b'at t'ay ix.	vamos a dar a ella traelo.
CF110711_1.txt	Francisco	1;7.6	adult	3SG	swala	yel swala wak' jun hiko?	te di uno verdad?
CF110711_1.txt	Francisco	1;7.6	adult	2SG	hach	hach wak'imi.	te voy abajar.
CF110711_1.txt	Francisco	1;7.6	adult	3SG	sb'at	ini sb'at chi'.	allí va.
CF110711_1.txt	Francisco	1;7.6	adult	3SG	swak	mach swak' tzun kaxlanh yixtej?	quien quiere jugar con el pollito?
CF110711_1.txt	Francisco	1;7.6	adult	3SG	yixtej	mach swak' tzun kaxlanh yixtej?	quien quiere jugar con el pollito?
CF110711_1.txt	Francisco	1;7.6	adult	3SG	sk'ol	wach' sk'ol winh ni'i.	él esta sano mira.
CF110711_1.txt	Francisco	1;7.6	adult	3SG	yakin	ilnab' winh Yakin.	Diego mira lo que él hace.
CF110711_1.txt	Francisco	1;7.6	adult	3SG	yenhlok	elanh yenhlok winh Axul.	Angelina salite frente de él.
CF110711_1.txt	Francisco	1;7.6	child	3SG	yamin	yamin.	agarrame.
CF110711_1.txt	Francisco	1;7.6	adult	1PL	kotanh	kotanh nene'.	nene vení.
CF110711_1.txt	Francisco	1;7.6	adult	3SG	sk'ilis	tza joy sk'ilis winh.	hagale cosquillas a él.
CF110711_1.txt	Francisco	1;7.6	adult	3SG	sk'olis	joy sk'olis.	hagale cosquillas.
CF110711_1.txt	Francisco	1;7.6	adult	3SG	sk'ilis	joy sk'ilis chi Axul ol ek' b'alb'unok.	Angelina hagale cosquillas.
CF110711_1.txt	Francisco	1;7.6	adult	3SG	swayb'at	swayb'at winh, swayb'at winh.	se duerme él, se duerme él.
CF110711_1.txt	Francisco	1;7.6	adult	3SG	swayb'at	swayb'at winh, swayb'at winh.	se duerme él, se duerme él.
CF110711_1.txt	Francisco	1;7.6	adult	3SG	sk'ilis	joy sk'ilis tz'ek'xi k'och b'ajach chi'.	hagale cosquillas y que llague donde estas.
CF110711_1.txt	Francisco	1;7.6	adult	2SG	hak'an	joy jon hak'an t'a jun sk'ilis chi, joy jon hak'ani.	seguidhagalo esa cosquilla.
CF110711_1.txt	Francisco	1;7.6	adult	3SG	sk'ilis	joy jon hak'an t'a jun sk'ilis chi, joy jon hak'ani.	seguidhagalo esa cosquilla.
CF110711_1.txt	Francisco	1;7.6	adult	2SG	hak'ani	joy jon hak'an t'a jun sk'ilis chi, joy jon hak'ani.	seguidhagalo esa cosquilla.
CF110711_1.txt	Francisco	1;7.6	adult	3SG	sk'ilis	joy sk'ilis, joy sk'ilis.	hagale cosquillas.
CF110711_1.txt	Francisco	1;7.6	adult	3SG	sk'ilis	joy sk'ilis, joy sk'ilis.	hagale cosquillas.
CF110711_1.txt	Francisco	1;7.6	adult	3SG	sk'ilis	joy sk'ilis ix Axul.	hagale cosquillas a esaAngelina.
CF110711_1.txt	Francisco	1;7.6	adult	3SG	smentes	ak'kut smentes ichi t'ay stz'ey an.	dale la muñeca de ella.
CF110711_1.txt	Francisco	1;7.6	adult	3SG	stz'ey	ak'kut smentes ichi t'ay stz'ey an.	dale la muñeca de ella.
CF110711_1.txt	Francisco	1;7.6	adult	3SG	sk'e	sk'e linhan winh.	ya se puso de pie.
CF110711_1.txt	Francisco	1;7.6	adult	3SG	schumam	schumam heb'.	dejalo a ellos.
CF110711_1.txt	Francisco	1;7.6	adult	1PL	kotanh	kotanh t'ay tik ke.	vos vení aca.
CF110711_1.txt	Francisco	1;7.6	adult	3SG	sjakwi	wan sjakwi .	está abriendo.
CF110711_1.txt	Francisco	1;7.6	adult	2SG	hatik	tajnahek kot t'ay tik, hatik tzex tajni.	jueguen aqui,  a qui hay que jugar.
CF110711_1.txt	Francisco	1;7.6	adult	3SG	sk'ilis	joy jun sk'ilis chi joyo, joyo'.	hagale esa cosquillas, hazlo, hazlo.
CF110711_1.txt	Francisco	1;7.6	adult	3SG	sk'ilis	joy sk'ilis.	hazle cosquillas.
CF110711_1.txt	Francisco	1;7.6	adult	3SG	sk'ilis	joy sk'ilis winh.	hazle cosquillas a él.
CF110711_1.txt	Francisco	1;7.6	adult	3SG	sk'ak	tz'och sk'ak' winh.	él está encendiendo su fuego..
CF110711_1.txt	Francisco	1;7.6	adult	3SG	yichi	k'ik' t'a yichi Axul t'ay tik tzikut winh.	está oscuro alla Angelina traelo él aqui.
CF110711_1.txt	Francisco	1;7.6	adult	2SG	hata	hata' Palas ma'ay.	ahí F no.
CF110711_1.txt	Francisco	1;7.6	adult	3SG	yamkan	yamkan an.	agarralo pues.
CF110711_1.txt	Francisco	1;7.6	child	3SG	stzun	tzin stzun tzej ix.	ella me molesta mucho
CF110711_1.txt	Francisco	1;7.6	adult	2SG	hata	tajananh yet' winh t'aychi' hata tza hek' hururok.	juega con ál allí.
CF110711_1.txt	Francisco	1;7.6	adult	3SG	sk'ulan	mayam wach' sk'ulan nok'.	no tiene nada que hacer.
CF110711_1.txt	Francisco	1;7.6	adult	3SG	yab'il	jun yab'il.	este grano.
CF110711_1.txt	Francisco	1;7.6	adult	2SG	hatun	hatun ta'.	allí es.
CF110711_1.txt	Francisco	1;7.6	adult	3SG	stek	ix stek' mikax winhaj Matin ix.	ella ensució a Mateo.
CF110711_1.txt	Francisco	1;7.6	adult	3SG	sb'at	tik sb'at ix.	ella se va.
CF110711_1.txt	Francisco	1;7.6	adult	3SG	snib'ej	snib'ej winh.	él quiere.
CF110711_1.txt	Francisco	1;7.6	adult	1PL	koti	ochanh koti.	pase adelante.
CF110711_1.txt	Francisco	1;7.6	adult	1PL	koti	ek'anh koti.	pasate.
CF110711_1.txt	Francisco	1;7.6	adult	1PL	koti	t'ay tik txach koti ni.	venga aquí.
CF110711_1.txt	Francisco	1;7.6	adult	1PL	koti	t'ay tik tzach koti.	venga aquí.
CF110711_1.txt	Francisco	1;7.6	adult	1PL	kotanh	kotanh t'ay tik, tajnanh yet' winh.	juega con él aquí .
CF110711_1.txt	Francisco	1;7.6	adult	2SG	hatik	hatik tzach koti schumam ix.	dejala ella, veni aqui.
CF110711_1.txt	Francisco	1;7.6	adult	1PL	koti	hatik tzach koti schumam ix.	dejala ella, veni aqui.
CF110711_1.txt	Francisco	1;7.6	adult	3SG	schumam	hatik tzach koti schumam ix.	dejala ella, veni aqui.
CF110711_1.txt	Francisco	1;7.6	adult	1PL	kotanh	kotanh t'ay tik.	vini aqui.
CF110711_1.txt	Francisco	1;7.6	adult	3SG	syikut	ilnab' jun syikut winh.	mira lo que él trae.
CF110711_1.txt	Francisco	1;7.6	adult	3SG	yujtao	tzin awaj k'ik'an, yujtao malajin.	llamo mañana porque boy a estar.
CF110711_1.txt	Francisco	1;7.6	adult	3SG	yama	yama'.	agarralo.
CF110711_1.txt	Francisco	1;7.6	adult	2SG	hata	hata' Palas ma'ay.	F ahí no.
CF110711_1.txt	Francisco	1;7.6	adult	3SG	sbikej	sbikej.	me lo das.
CF110711_1.txt	Francisco	1;7.6	adult	3SG	sjakwi	sjakwi jun te tik tom ha'ach nhej jun.	se habre esto tambien no solo usted.
CI120711.txt	Isabel	2;0.22	child	1SG	hinkuch	hinkuch ix han.	la cargo pues.
CI120711.txt	Isabel	2;0.22	child	3SG	yich	ak'kot wib'an o ak'kot t'a yich hinpatik.	damelo en la espalda.
CI120711.txt	Isabel	2;0.22	child	1SG	hinpatik	ak'kot wib'an o ak'kot t'a yich hinpatik.	damelo en la espalda.
CI120711.txt	Isabel	2;0.22	child	2SG	hannnnnnn	hann hannnnnnn.	hann hannnnnnn. (sonido de los carros).
CI120711.txt	Isabel	2;0.22	adult	2SG	hak'an	hak'an xi, hak'a.	hazlo pues dice, hazlo.
CI120711.txt	Isabel	2;0.22	adult	2SG	hak'a	hak'an xi, hak'a.	hazlo pues dice, hazlo.
CI120711.txt	Isabel	2;0.22	adult	3SG	yune	ix yune' ix yune'.	nena, nena.
CI120711.txt	Isabel	2;0.22	adult	3SG	yune	ix yune' ix yune'.	nena, nena.
CI120711.txt	Isabel	2;0.22	adult	1PL	konun	b'ajay ix konun.	donde está nuestra mamá.
CI120711.txt	Isabel	2;0.22	adult	1PL	konun	b'ajay ix konun.	donde está nuestra madre.
CI120711.txt	Isabel	2;0.22	adult	2SG	hamam	b'ajay winh hamam.	donde está tu papá.
CI120711.txt	Isabel	2;0.22	adult	2SG	hakarro	tajnanh han ek'e k'en hakarro.	jugá pues mové y subí tu carro.
CI120711.txt	Isabel	2;0.22	adult	2SG	hakarro	xal k'en hakarro.	y tu carro.
CI120711.txt	Isabel	2;0.22	adult	1PL	kojan	tzak'em kojan ix.	la vas ha acomodar en sentarse.
CI120711.txt	Isabel	2;0.22	adult	3SG	yune	tzuk'jak awa yune'.	tomas un poco de agua nena.
CI120711.txt	Isabel	2;0.22	adult	1PL	konun	b'ajay ix konun.	donde está nuestra madre.
CI120711.txt	Isabel	2;0.22	adult	3SG	swayi	swayi'.	se duerme.
CI120711.txt	Isabel	2;0.22	adult	3SG	syo'op	tz'in xa chi, tz'it syo'op, tz'it syo'op.	callate decí, pegale el trasero, pegale el trasero.
CI120711.txt	Isabel	2;0.22	adult	3SG	syo'op	tz'in xa chi, tz'it syo'op, tz'it syo'op.	callate decí, pegale el trasero, pegale el trasero.
CI120711.txt	Isabel	2;0.22	adult	3SG	yok'i	tz'in xa chi t'ay, montej iniwal yok'i.	callate decile, acaricialo ves que como llora.
CI120711.txt	Isabel	2;0.22	adult	3SG	sk'en	olwak' jun sk'en ix.	le voy ha dar una su piedra.
CI120711.txt	Isabel	2;0.22	adult	3SG	sb'at	sb'at sb'e'al k'en karro.	ahí se va el camino del carro.
CI120711.txt	Isabel	2;0.22	adult	3SG	sb'e'al	sb'at sb'e'al k'en karro.	ahí se va el camino del carro.
CI120711.txt	Isabel	2;0.22	adult	2SG	hanene	b'ajay hanene'.	donde está tu nene.
CI120711.txt	Isabel	2;0.22	adult	2SG	hanene	b'ajay hanene'.	donde está tu nene.
CI120711.txt	Isabel	2;0.22	adult	1SG	hinkarambola	hinkarambola'.	mi carambola.
CI120711.txt	Isabel	2;0.22	child	3SG	sb'al	wak'och sb'al ix.	le pongo su pañal.
CI120711.txt	Isabel	2;0.22	adult	1PL	koch	b'ajtil ix koch ix Malpal chi'.	en donde se fue María.
CI120711.txt	Isabel	2;0.22	adult	1PL	kojan	emanh k'ojan xa chi, ak'em kojan hune' chi', ak'emkojan.	sentate decí, pon ha sentarse tu nene pues, pon ha sentarse.
CI120711.txt	Isabel	2;0.22	adult	2SG	hawa	tz'uk hawa.	tomas agua.
CI120711.txt	Isabel	2;0.22	adult	2SG	hamam	b'ajay winh hamam.	donde está tú papá.
CI120711.txt	Isabel	2;0.22	child	1SG	hinmam	winh hinmam.	mi papá.
CI120711.txt	Isabel	2;0.22	adult	2SG	hab'i	hab'i Xepel, yemol janik' ix.	escucha I, se está bajando ella.
CI120711.txt	Isabel	2;0.22	adult	3SG	yemol	hab'i Xepel, yemol janik' ix.	escucha I, se está bajando ella.
CI120711.txt	Isabel	2;0.22	adult	2SG	hachikin	ak'och t'a hachikin han.	pongalo en tu oreja pues.
CI120711.txt	Isabel	2;0.22	adult	2SG	hak'anan	ha' hak'anan chi'.	ahora lo vas ha utilizar.
CI120711.txt	Isabel	2;0.22	adult	1SG	hinpek'al	ikot hinpek'al xa chi.	traígame glotón decí.
CI120711.txt	Isabel	2;0.22	adult	1SG	hinpek'al	ikot hinpek'al xa chi.	traígame glotones decí.
CI120711.txt	Isabel	2;0.22	adult	1SG	hinpek'al	ol ikot hinpek'al xa chi.	me traes glotones decí.
CI120711.txt	Isabel	2;0.22	adult	1SG	hink'uxk'ux	ol ikot hink'uxk'ux  xa chi.	me traes galleta decí.
CI120711.txt	Isabel	2;0.22	adult	1SG	hinkuxkux	ol ikot hinkuxkux.	me traes galletas.
CI120711.txt	Isabel	2;0.22	adult	1SG	hinkuxkux	ikot hinkuxkux xa chi.	traígaem galleta decí.
CI120711.txt	Isabel	2;0.22	child	1SG	hinkuxkux	hinkuxkux.	mi galleta.
CI120711.txt	Isabel	2;0.22	adult	2SG	hach	b'ajay hach xa chi.	donde estas decí.
CI120711.txt	Isabel	2;0.22	adult	1SG	hinpek'al	tzik'ot hinpek'al xa chi.	me traes glotones decí.
CI120711.txt	Isabel	2;0.22	child	1SG	hinpekal	tzik'ot hinpekal.	me traes glotones.
CI120711.txt	Isabel	2;0.22	adult	1SG	hinpek'al	ik'ot hinpek'al xa chi.	me traes glotones decí.
CI120711.txt	Isabel	2;0.22	adult	1SG	hinpek'al	ik'ot hinpek'al.	traígame glotones.
CI120711.txt	Isabel	2;0.22	adult	3SG	yune	b'at kil ix yune' xa chi, b'at kil ix yune'.	vamos ha ver a la nena decí, vamos ha ver a la nena.
CI120711.txt	Isabel	2;0.22	adult	3SG	yune	b'at kil ix yune' xa chi, b'at kil ix yune'.	vamos ha ver a la nena decí, vamos ha ver a la nena.
CI120711.txt	Isabel	2;0.22	adult	3SG	yune	kil ix yune' xa chi.	vamos ha ver a la nena decí.
CI120711.txt	Isabel	2;0.22	adult	1PL	komam	lem yal winh komam xa chi.	vení dice nuestro papá decí.
CI120711.txt	Isabel	2;0.22	adult	1PL	kojan	tz'em kojan winhaj N het'ok.	se siente N contigo.
CI120711.txt	Isabel	2;0.22	child	1SG	hinlolo	hinlolo' o hinpek'al.	mi glotón.
CI120711.txt	Isabel	2;0.22	child	1SG	hinpek'al	hinlolo' o hinpek'al.	mi glotón.
CI120711.txt	Isabel	2;0.22	adult	1SG	hinpan	hinpan xa chi.	mi pan decí.
CI120711.txt	Isabel	2;0.22	adult	1SG	hinpan	ik'ot hinpan xa chi.	traíga mi pan decí.
CI120711.txt	Isabel	2;0.22	adult	1SG	hinpan	ik'ot hinpan xa chi, alb'at t'a winh.	traígame mi pan decí, dígale con él.
CI120711.txt	Isabel	2;0.22	child	1SG	hinpan	hinpan.	mi pan.
CI120711.txt	Isabel	2;0.22	child	2SG	hawa	hawa'.	agua.
CI120711.txt	Isabel	2;0.22	adult	2SG	hapayu	ikot hapayu' han kuch ix.	traíga tu panuelo, cargala pues.
CI120711.txt	Isabel	2;0.22	adult	2SG	hakarro	k'e'an yol hakarro pilip.	subí dentro de tu carro apurate.
CI120711.txt	Isabel	2;0.22	adult	3SG	yo'ol	k'e'an t'a yo'ol.	subite dentro de.
CI120711.txt	Isabel	2;0.22	adult	1PL	kotanh	telan kotanh han.	oh si, vení pues.
CI120711.txt	Isabel	2;0.22	adult	3SG	yumta	xa yumta'.	no lo vayas ha tirar.
CI120711.txt	Isabel	2;0.22	adult	1PL	kob'o'o	ikoti' kob'o'o.	traílo lo vamos hacer.
CI120711.txt	Isabel	2;0.22	adult	3SG	yib'an	k'e'an t'a yib'an jun karo tik tza kuchan ix b'i'an.	subite dentro de este carro y la cargas ha ella pues.
CI120711.txt	Isabel	2;0.22	adult	3SG	skanh	ab'i skanh k'en alo (celular), oy xa chi.	escucha el celular se está sonando, si decí.
CI120711.txt	Isabel	2;0.22	adult	1PL	koti	ix koti.	se vino.
CI120711.txt	Isabel	2;0.22	adult	1PL	konh	oy xa chi, konh xa chi.	¡oh! o si decí, vamos decí.
CI120711.txt	Isabel	2;0.22	adult	1PL	konh	konh xa chi.	vamos decí.
CI120711.txt	Isabel	2;0.22	child	1SG	hinye	weno o hinye'.	bueno.
CI120711.txt	Isabel	2;0.22	adult	2SG	hach	b'ajay hach xa chi.	donde estas decí.
CI120711.txt	Isabel	2;0.22	adult	2SG	hamam	lem xa chi t'a winh hamam, lem xa chi t'a winh.	vení dile a tu papá, vení dile con él.
CI120711.txt	Isabel	2;0.22	adult	1SG	hinkuchu	hinkuchu' xa chi, hinkuchu' xa chi.	yo la carga decí, yo la cargo decí.
CI120711.txt	Isabel	2;0.22	adult	1SG	hinkuchu	hinkuchu' xa chi, hinkuchu' xa chi.	yo la carga decí, yo la cargo decí.
CI120711.txt	Isabel	2;0.22	adult	3SG	yo'ok	yo'ok ni',  ok'.	sus pies ve, tus pies.
CI120711.txt	Isabel	2;0.22	child	3SG	yo'ok	yo'ok.	sus pies.
CI120711.txt	Isabel	2;0.22	child	3SG	yo'ok	yo'ok.	sus pies.
CI120711.txt	Isabel	2;0.22	adult	2SG	hasim	sukel hasim.	quitá tus mocos.
CI120711.txt	Isabel	2;0.22	adult	2SG	hasim	sukel hasim.	quita tu moco.
CI120711.txt	Isabel	2;0.22	adult	1PL	konh	lemach han konh yet' k'en hakarro chi' tza kuchan ix.	vení vamos con tu carro pues y cargala.
CI120711.txt	Isabel	2;0.22	adult	2SG	hakarro	lemach han konh yet' k'en hakarro chi' tza kuchan ix.	vení vamos con tu carro pues y cargala.
CI120711.txt	Isabel	2;0.22	adult	1SG	hinkuch	hinkuch ix xa chi.	la voy ha cargar decí.
CI120711.txt	Isabel	2;0.22	adult	2SG	hacha'al	chab'wal hacha'al.	tenes dos hilos.
CI120711.txt	Isabel	2;0.22	adult	3SG	skape	ak'b'at skape.	dale su café.
CI120711.txt	Isabel	2;0.22	adult	3SG	skape	ak' skape hanene' chi'.	dale su café a tu nene pues.
CI120711.txt	Isabel	2;0.22	adult	2SG	hanene	ak' skape hanene' chi'.	dale su café a tu nene pues.
CI120711.txt	Isabel	2;0.22	adult	3SG	stek	ak' stek winh.	dale la comida de él.
CI120711.txt	Isabel	2;0.22	adult	3SG	sb'ati	sb'ati xa chi.	se va decí.
CI120711.txt	Isabel	2;0.22	adult	2SG	hanene	ikot hanene' chi' t'a ix.	traíga tu nene a ella.
CI120711.txt	Isabel	2;0.22	adult	1PL	konh	konh xa chi t'ay hanene' chi', konh xa chi.	vamos decí ha tu nene pues, vamos decí.
CI120711.txt	Isabel	2;0.22	adult	2SG	hanene	konh xa chi t'ay hanene' chi', konh xa chi.	vamos decí ha tu nene pues, vamos decí.
CI120711.txt	Isabel	2;0.22	adult	1PL	konh	konh xa chi t'ay hanene' chi', konh xa chi.	vamos decí ha tu nene pues, vamos decí.
CI120711.txt	Isabel	2;0.22	adult	1SG	hinmontej	hinmontej winh hinene'.	voy ha motivar ha mi nene.
CI120711.txt	Isabel	2;0.22	adult	1SG	hinene	hinmontej winh hinene'.	voy ha motivar ha mi nene.
CI120711.txt	Isabel	2;0.22	adult	2SG	haxo	haxo winh hinene' ni' majyak'laj winh.	y mi nene no actuó.
CI120711.txt	Isabel	2;0.22	adult	1SG	hinene	haxo winh hinene' ni' majyak'laj winh.	y mi nene no actuó.
CI120711.txt	Isabel	2;0.22	child	3SG	yonh	yonh.	¡oh!.
CI120711.txt	Isabel	2;0.22	adult	2SG	hamam	mamin lem xa chi t'a winh hamam.	vení papi decí con tu papá.
CI120711.txt	Isabel	2;0.22	adult	1SG	hinene	ikot hinene' xa chi.	traígame mi nene decí.
CI120711.txt	Isabel	2;0.22	adult	3SG	syikot	syikot winh.	él lo tiene que traer.
CI120711.txt	Isabel	2;0.22	child	3SG	yolpat	yolpat.	dentro de la casa.
CI120711.txt	Isabel	2;0.22	adult	3SG	yib'anh	ek ix Xepel t'a yib'anh yixta' karro, ek ix Xepel t'a yib'anh	
CI120711.txt	Isabel	2;0.22	adult	3SG	yixta	ek ix Xepel t'a yib'anh yixta' karro, ek ix Xepel t'a yib'anh	
CI120711.txt	Isabel	2;0.22	adult	3SG	yib'anh	ek ix Xepel t'a yib'anh yixta' karro, ek ix Xepel t'a yib'anh	
CI120711.txt	Isabel	2;0.22	adult	3SG	skikot	tik skikot han tzin.	ahorita lo traemos silencio pues.
CI120711.txt	Isabel	2;0.22	adult	3SG	schum	ni jun ik tik ni schum einh.	aquí tenes uno ve, dejalo.
CI120711.txt	Isabel	2;0.22	adult	3SG	syak	syak' ixta' ix konun t'a kik'an.	mamá te va  ha dar un juguete para mañana.
CI120711.txt	Isabel	2;0.22	adult	1PL	konun	syak' ixta' ix konun t'a kik'an.	mamá te va  ha dar un juguete para mañana.
CI120711.txt	Isabel	2;0.22	adult	1PL	kokexel	hi' kokexel ix Xepel.	I, si la vamos a cambiar.
CI120711.txt	Isabel	2;0.22	adult	2SG	hakarro	ni k'en hakarro tzach tajni yet'ok.	aquí tenes tu carro con quién vas a jugar.
CI120711.txt	Isabel	2;0.22	adult	3SG	yet'ok	ni k'en hakarro tzach tajni yet'ok.	aquí tenes tu carro con quién vas a jugar.
CI120711.txt	Isabel	2;0.22	adult	3SG	smak	ixin smak' waj N xa chi.	N me pego decí.
CI120711.txt	Isabel	2;0.22	adult	3SG	smak	ixin smak' winh xa chi.	él me pego, decí.
CI120711.txt	Isabel	2;0.22	child	1SG	hinene	hinene'.	mi nene.
CI120711.txt	Isabel	2;0.22	adult	2SG	hanene	tzin, tzin,tzin xa chi t'ay hanene'.	silencio, silencio, silencio decíle a tu nene.
CI120711.txt	Isabel	2;0.22	adult	2SG	hanh	olb'at hanh tut.	se va ir el frijol.
CI120711.txt	Isabel	2;0.22	adult	2SG	hachin	hachin wachk'ol xa chi.	mi amigo decí.
CI120711.txt	Isabel	2;0.22	adult	3SG	yujchi	lem xa chi yujchi' olin b'atok.	ven decí, por eso voy a ir.
CI120711.txt	Isabel	2;0.22	adult	3SG	yixta	b'at ak'b'at yixta' ix chi', b'at ak'b'at yixta' ix chi', b'at	
CI120711.txt	Isabel	2;0.22	adult	3SG	yixta	b'at ak'b'at yixta' ix chi', b'at ak'b'at yixta' ix chi', b'at	
CI120711.txt	Isabel	2;0.22	adult	2SG	hatzuntzej	manh hatzuntzej ix.	no la molestas.
CI120711.txt	Isabel	2;0.22	adult	3SG	stajni	to stajni ix.	porque ella juega.
CI120711.txt	Isabel	2;0.22	child	2SG	hanh	hanh.	tu planta.
CI120711.txt	Isabel	2;0.22	adult	2SG	hakoti	hakoti xa chi t'ay winh.	damelo decíle a él.
CI120711.txt	Isabel	2;0.22	adult	2SG	hakoti	hakoti ma'ay.	damelol no.
CI120711.txt	Isabel	2;0.22	adult	1PL	kosaykot	b'at kosaykot nok' ixta' t'a chi'.	vamos a buscarte tu juguete ahí.
CI120711.txt	Isabel	2;0.22	adult	1PL	konh	konh xa chi, konh xa chi.	vamos decí, vamos decí.
CI120711.txt	Isabel	2;0.22	adult	1PL	konh	konh xa chi, konh xa chi.	vamos decí, vamos decí.
CI120711.txt	Isabel	2;0.22	adult	2SG	hakarro	ke'an t'a yol hakarro chi', eka'.	subite en tu carro pues y empuja.
CI120711.txt	Isabel	2;0.22	adult	1PL	kosay	kosay nok' hixta'.	vamos a buscarte tu juguete.
CI120711.txt	Isabel	2;0.22	adult	1PL	konh	konh xa chi.	vamos decí.
CI120711.txt	Isabel	2;0.22	adult	3SG	syab'i	sik syab'i.	siente frío.
CI120711.txt	Isabel	2;0.22	adult	3SG	yune	ix yune', ix yune', ix yune'.	nenita, nenita, nenita.
CI120711.txt	Isabel	2;0.22	adult	3SG	yune	ix yune', ix yune', ix yune'.	nenita, nenita, nenita.
CI120711.txt	Isabel	2;0.22	adult	3SG	yune	ix yune', ix yune', ix yune'.	nenita, nenita, nenita.
CI120711.txt	Isabel	2;0.22	adult	3SG	smak	ixach smak' ix.	ella te pego.
CI120711.txt	Isabel	2;0.22	adult	1PL	kotanh	kotanh yet' ha karro.	venite con tu carro.
CI120711.txt	Isabel	2;0.22	adult	1PL	koten	koten nok'.	vamos a machacarlo.
CI120711.txt	Isabel	2;0.22	child	3SG	yo'o	yo'o.	¡oh!.
CI120711.txt	Isabel	2;0.22	adult	1PL	kosay	kosay nok' hanene' kuchil.	vamos a buscarte tu pequeño reboso.
CI120711.txt	Isabel	2;0.22	adult	2SG	hanene	kosay nok' hanene' kuchil.	vamos a buscarte tu pequeño reboso.
